Number,Active,Activity due,Category,Subcategory,Knowledge,Configuration item,Company,Event Severity,Impact,Parent Incident,Priority,Severity,Alert,Assignment group,Channel,Domain,Location,Complexity,asset_id,Created,Description,Monitoring Based KB Article,Additional assignee list,Event Policy,Approval,Approval history,Approval set,Assigned to,Business duration,Performance
INC06123496,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0522819,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-1021,7/13/24 18:02,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC05990381,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0287739,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-1022,04/08/24 12:52,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,5 Hours 41 Minutes,On Time
INC06080059,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-US-BRK-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06075088,1 - Critical,2 - Medium,Alert0449585,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-1022,06/11/24 23:18,Grouped Alerts: KOMAT-ec-us-brk-xs-1: Ed...,KB0037391 v33.0,,,Not Yet Requested,,(empty),(empty),10 Hours 38 Minutes,On Time
INC06114572,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-INFTWCRCRR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509657,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-1024,07/08/24 14:11,GFS-INFTWCRCRR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC04890066,TRUE,UNKNOWN,Monitoring Alert,Network.Balancers,FALSE,INFRA-L-INFRA-DEN-4,HMS INFRASTRUCTURE TEAM,Critical,3 - Low,INC04890002,1 - Critical,2 - Medium,(empty),CDW Packaged Apps,ScienceLogic,TOP/Customer - No offshore access/HMS IN...,CDW-FLEX-DEN11-8636 South Peoria Street-...,1,ASSET-1025,4/15/22 23:34,l-infra-den-4.binc.net: Pool /DEV_SILODB...,KB0013148 v1.0,,CDW: NET: BIG-IP LTM: Pool Down --1HR--,Not Yet Requested,,(empty),(empty),,On Time
INC06019741,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FRESK-FRESK-GRAND-ISLAND,FRESENIUS KABI USA LLC,CRITICAL,1 - High,INC05917130,1 - Critical,2 - Medium,Alert0343878,SO-NOC-Network,Alert,TOP/Customer/FRESENIUS KABI USA LLC,(empty),1,ASSET-1025,05/01/24 7:23,FRESK-FRESK-Grand-Island: Meraki Switch ...,KB0023930 v1.0,,,Not Yet Requested,,(empty),Pat Howey: CDW,0 Seconds,On Time
INC06093880,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CLALL-DC1-LEAF07,CLIFTONLARSONALLEN LLP,CRITICAL,,INC06068996,1 - Critical,2 - Medium,Alert0475070,SO-NOC-Network,Alert,TOP/Customer/CLIFTONLARSONALLEN LLP,(empty),1,ASSET-1025,6/21/24 18:08,Grouped Alerts: CLALL-dc1-leaf07: Cisco ...,KB0024044 v11.0,,,Not Yet Requested,,(empty),sangeeta sharma: TEK,,On Time
INC06107589,TRUE,UNKNOWN,Monitoring Alert,,FALSE,ACLU-ACLU-DC-CR01,AMERICAN CIVIL LIBERTIES UNION,CRITICAL,1 - High,(empty),1 - Critical,2 - Medium,Alert0497649,SO-NOC-Network,Alert,TOP/Customer/AMERICAN CIVIL LIBERTIES UNION,(empty),3,ASSET-1025,07/02/24 12:38,Grouped Alerts: ACLU-ACLU-DC-CR01: Inter...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Mohammed  Raza: TEK,,On Time
INC06009130,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0324875,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-1027,4/22/24 22:18,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC06114536,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MIPONTIACR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509626,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-1027,07/08/24 14:09,GFS-MIPONTIACR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06012905,TRUE,UNKNOWN,Monitoring Alert,,FALSE,APPMON-H-SLDB-CLUSTER-1,CDW DCAPPS MONITORING TEAM,CRITICAL,2 - Medium,INC06011536,1 - Critical,2 - Medium,Alert0331566,SO-NOC-Level 1,Alert,TOP/Customer/CDW DCAPPS MONITORING TEAM,(empty),,ASSET-1028,4/25/24 15:43,APPMON-h-sldb-cluster-1: Collector vgsve...,(empty),,,Not Yet Requested,,(empty),Andrew Chaves: CDW,,On Time
INC06093882,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CLALL-DC1-LEAF08,CLIFTONLARSONALLEN LLP,CRITICAL,,INC06068996,1 - Critical,2 - Medium,Alert0475071,SO-NOC-Network,Alert,TOP/Customer/CLIFTONLARSONALLEN LLP,(empty),1,ASSET-1028,6/21/24 18:08,Grouped Alerts: CLALL-dc1-leaf08: Cisco ...,KB0024044 v11.0,,,Not Yet Requested,,(empty),sangeeta sharma: TEK,,On Time
INC06114550,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MIMIDLANDR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509629,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-1028,07/08/24 14:11,GFS-MIMIDLANDR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06116039,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-TXANTOSQUR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0511674,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-1028,07/09/24 13:56,Grouped Alerts: GFS-TXANTOSQUR1: Interfa...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06125664,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-TXLEACITYR1,GORDON FOOD SERVICE INC,CRITICAL,2 - Medium,INC06121691,1 - Critical,2 - Medium,Alert0526312,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-1028,7/15/24 15:01,GFS-TXLEACITYR1: Interface 'Tu20 - CHIDC...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06111726,TRUE,UNKNOWN,Monitoring Alert,,FALSE,ACBOE-ACBOE-CENTRAL-OFFICE,ANNISTON CITY BOARD OF EDUCATION,CRITICAL,1 - High,INC06111617,1 - Critical,2 - Medium,Alert0504884,SO-NOC-Network,Alert,TOP/Customer/ANNISTON CITY BOARD OF EDUC...,(empty),1,ASSET-1029,07/05/24 13:30,ACBOE-ACBOE-Central-Office: Meraki Acces...,KB0023837 v3.0,,,Not Yet Requested,,(empty),Satyajit Mohanty: TEK,,On Time
INC06112211,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-NZA-ECV-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0505717,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-1029,07/06/24 3:07,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06009478,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0325576,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-103,4/23/24 3:47,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,0 Seconds,On Time
INC06104317,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-FHI-ETADD1-ADDIS-ABABA,FHI 360,CRITICAL,1 - High,INC06096093,1 - Critical,2 - Medium,Alert0492247,SO-NOC-Level 1,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-103,6/29/24 0:33,FHI-FHI-ETADD1-Addis-Ababa: Meraki Acces...,KB0023837 v3.0,,,Not Yet Requested,,(empty),Vuruvakili Vaishnavi: TEK,,On Time
INC06114544,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MICLINTONR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509615,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-104,07/08/24 14:09,GFS-MICLINTONR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06114594,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MIJENISONR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509690,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-104,07/08/24 14:11,GFS-MIJENISONR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06091064,TRUE,UNKNOWN,Monitoring Alert,,FALSE,EASWC-EP-PROD-SW-3850-STACK,EA SWEEN COMPANY,CRITICAL,,INC06091084,1 - Critical,2 - Medium,Alert0470233,CDW Customer Success,Alert,TOP/Customer/EA SWEEN COMPANY,(empty),3,ASSET-105,6/20/24 4:53,Grouped Alerts: EASWC-EP-Prod-SW-3850-St...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Rachel Rudolph: CDW,,Overdue
INC06114466,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MISOUTHFIR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509547,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-106,07/08/24 14:06,GFS-MISOUTHFIR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06114484,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-FLFTLAUDER1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509568,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-106,07/08/24 14:09,GFS-FLFTLAUDER1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06116039,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-TXANTOSQUR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0511674,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-107,07/09/24 13:56,Grouped Alerts: GFS-TXANTOSQUR1: Interfa...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06009918,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0326393,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-108,4/23/24 12:32,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC06101468,TRUE,UNKNOWN,Monitoring Alert,,FALSE,BORGW-C4510-VSS,"BORGWARNER, INC",CRITICAL,1 - High,(empty),1 - Critical,2 - Medium,Alert0487416,SO-NOC-Network,Alert,"TOP/Customer/BORGWARNER, INC",(empty),3,ASSET-108,6/26/24 19:20,Grouped Alerts: BORGW-C4510-VSS: Interfa...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Satyajit Mohanty: TEK,,On Time
INC06113796,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-CO-BAR-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0508589,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-108,07/08/24 8:14,KOMAT-globalkomatsu-orch-use1: ec-co-bar...,KB0037391 v33.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC05963527,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CDWEC-MSPC-CORE01-LABNET,CDW EXPERIENCE CENTER,CRITICAL,1 - High,INC05376280,1 - Critical,2 - Medium,Alert0241658,SO-NOC-Level 1,Alert,TOP/Customer/CDW EXPERIENCE CENTER,(empty),3,ASSET-109,3/19/24 8:37,CDWEC-mspc-core01-labnet: Interface 'Eth...,KB0013545 v9.0,,,Not Yet Requested,,(empty),(empty),,On Time
INC06123794,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-WIT-GDHP-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0523333,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-109,7/14/24 0:13,KOMAT-ec-za-wit-gdhp-xs-1: Edge Connect:...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06027683,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0361209,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-110,05/08/24 5:01,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC06112743,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-WIT-NDC-CON-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0506708,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-110,07/07/24 1:24,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06124981,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0525152,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-110,7/15/24 6:57,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC04874307,TRUE,UNKNOWN,Monitoring Alert,Network.Router,FALSE,GFS-BCDELTADCR1,GORDON FOOD SERVICE INC,Critical,3 - Low,INC04874303,1 - Critical,2 - Medium,(empty),SO-NOC-Network,ScienceLogic,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-113,04/02/22 7:36,BCDELTADCR1.can.gfs.com: Interface 'Tu12...,KB0013545 v3.0,,Poller: Interface operationally down,Not Yet Requested,,(empty),Srinivas   Kumar: TEK,,On Time
INC06107907,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0499007,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-113,07/02/24 14:01,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06012170,TRUE,UNKNOWN,Monitoring Alert,,FALSE,APPMON-H-SLDB-CLUSTER-1,CDW DCAPPS MONITORING TEAM,CRITICAL,2 - Medium,INC06011536,1 - Critical,1 - High,Alert0330343,SO-NOC-Level 1,Alert,TOP/Customer/CDW DCAPPS MONITORING TEAM,(empty),,ASSET-114,4/25/24 3:13,APPMON-h-sldb-cluster-1: Collector vgsve...,(empty),,,Not Yet Requested,,(empty),Andrew Chaves: CDW,,On Time
INC06027683,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0361209,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-114,05/08/24 5:01,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC06069023,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CLALL-DC1-LEAF07,CLIFTONLARSONALLEN LLP,CRITICAL,3 - Low,INC06068996,1 - Critical,2 - Medium,Alert0436688,SO-NOC-Network,Alert,TOP/Customer/CLIFTONLARSONALLEN LLP,(empty),1,ASSET-114,06/05/24 22:18,CLALL-dc1-leaf07: Cisco ACI Generic Crit...,KB0024044 v11.0,,,Not Yet Requested,,(empty),sangeeta sharma: TEK,,On Time
INC06110219,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-MLBKOSW01,FHI 360,CRITICAL,1 - High,INC06113027,1 - Critical,2 - Medium,Alert0502867,SO-NOC-Network,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-114,07/04/24 2:12,FHI-MLBKOSW01: Device Failed Availabilit...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Andres Moreno Gonzalez: CDW,,Overdue
INC06114563,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MIPETOSKER1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509642,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-114,07/08/24 14:11,GFS-MIPETOSKER1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06092983,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-FHI-KGBISH2-KYRGYZSTAN,FHI 360,CRITICAL,1 - High,INC06091161,1 - Critical,2 - Medium,Alert0473723,SO-NOC-Network,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-115,6/21/24 3:25,FHI-FHI-KGBISH2-Kyrgyzstan: Meraki Acces...,KB0023837 v3.0,,,Not Yet Requested,,(empty),Mohammed  Raza: TEK,,Overdue
INC06123862,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0523437,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-115,7/14/24 1:13,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC05963527,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CDWEC-MSPC-CORE01-LABNET,CDW EXPERIENCE CENTER,CRITICAL,1 - High,INC05376280,1 - Critical,2 - Medium,Alert0241658,SO-NOC-Level 1,Alert,TOP/Customer/CDW EXPERIENCE CENTER,(empty),3,ASSET-116,3/19/24 8:37,CDWEC-mspc-core01-labnet: Interface 'Eth...,KB0013545 v9.0,,,Not Yet Requested,,(empty),(empty),,On Time
INC06062747,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-WIT-NDC-FS-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0428920,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-116,06/02/24 14:44,Grouped Alerts: KOMAT-globalkomatsu-orch...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06114560,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-ILCHIORLAR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509639,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-116,07/08/24 14:11,GFS-ILCHIORLAR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC05557605,TRUE,UNKNOWN,Monitoring Alert,Network.Switches,FALSE,CDWEC-MSPC-CORE01-LABNET,CDW EXPERIENCE CENTER,Critical,3 - Low,INC05376280,1 - Critical,2 - Medium,(empty),SO-NOC-Level 1,ScienceLogic,TOP/Customer/CDW EXPERIENCE CENTER,CDWEC-Chaska,3,ASSET-117,6/27/23 18:05,mspc-core01-labnet: Interface 'Ethernet1...,KB0013545 v4.0,,Poller: Interface operationally down,Not Yet Requested,,(empty),(empty),,On Time
INC06108567,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-IN-NAG-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0500363,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-117,07/03/24 1:59,KOMAT-globalkomatsu-orch-use1: ec-in-nag...,KB0037391 v33.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06109874,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-NZA-ECV-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0502100,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-117,07/03/24 17:57,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06110851,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-NZA-ECV-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0504020,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-118,07/04/24 22:32,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06019741,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FRESK-FRESK-GRAND-ISLAND,FRESENIUS KABI USA LLC,CRITICAL,1 - High,INC05917130,1 - Critical,2 - Medium,Alert0343878,SO-NOC-Network,Alert,TOP/Customer/FRESENIUS KABI USA LLC,(empty),1,ASSET-119,05/01/24 7:23,FRESK-FRESK-Grand-Island: Meraki Switch ...,KB0023930 v1.0,,,Not Yet Requested,,(empty),Pat Howey: CDW,0 Seconds,On Time
INC06126262,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0527129,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-119,7/15/24 20:13,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06047096,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-CO-BAR-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0400332,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-120,5/21/24 15:57,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06114594,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MIJENISONR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509690,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-120,07/08/24 14:11,GFS-MIJENISONR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06028812,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0363634,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-121,05/09/24 2:53,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC06093673,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CLALL-DC1-LEAF08,CLIFTONLARSONALLEN LLP,CRITICAL,,INC06068996,1 - Critical,2 - Medium,Alert0474780,SO-NOC-Network,Alert,TOP/Customer/CLIFTONLARSONALLEN LLP,(empty),1,ASSET-121,6/21/24 14:53,Grouped Alerts: CLALL-dc1-leaf08: Cisco ...,KB0024044 v11.0,,,Not Yet Requested,,(empty),sangeeta sharma: TEK,,On Time
INC05919618,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CDWEC-MSPC-CORE01-LABNET,CDW EXPERIENCE CENTER,CRITICAL,1 - High,INC05376280,1 - Critical,2 - Medium,(empty),SO-NOC-Level 1,Alert,TOP/Customer/CDW EXPERIENCE CENTER,(empty),3,ASSET-123,2/15/24 21:38,Grouped Alerts: CDWEC-mspc-core01-labnet...,KB0013545 v9.0,,,Not Yet Requested,,(empty),(empty),,On Time
INC05983863,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0273469,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-123,04/03/24 11:32,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,40 Minutes,On Time
