asset_id,hard_asset,hard_company,hard_name,hard_location,hard_sys_class_name,hard_manufacturer,model_class,manufacturer,model_id,life_model,hard_serial_number,life_lifecycle_phase,life_active,hard_attestation_status,hard_u_ci_long_name,hard_category,life_sys_class_name,hard_sys_created_by,hard_first_discovered,hard_hardware_status,hard_install_status,hard_maintenance_schedule,hard_model_id,hard_model_number,hard_u_os,life_risk,hard_x_sclo_scilogic_id,hard_x_sclo_scilogic_monitored,hard_x_sclo_scilogic_region,hard_u_sl1_tier,hard_x_sclo_scilogic_url,hard_u_sciencelogic_status,hard_u_serial_name,hard_u_service_level,life_source,hard_operational_status,hard_subcategory,hard_sys_id,hard_u_voice_contact
ASSET-067,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0077-SW2,TJOES-0077-39324 Argonaut Way-Fremont-California-94538-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG07JQN187,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0077-SW2 :: STORE-0077-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,2/26/21 10:59,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0002,Low,228961,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=228961,Active,SG07JQN187,Gold,ServiceNow,Production,Network,2559a48e1b2ee0d05bef77761a4bcbb4,P1 - Always
ASSET-068,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0188-SW1,TJOES-0188-2401 Truxtun Road-San Diego-California-92106-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG15JQN0PQ,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0188-SW1 :: STORE-0188-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,4/14/22 9:57,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,369501,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=369501,Active,SG15JQN0PQ,Gold,ServiceNow,Production,Network,259f29aa977a8d908c94398c1253af92,P1 - Always
ASSET-069,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0721-SW2,"TJOES-0721-6305 Mills Civic Parkway, Suite 2111-West Des Moines-Iowa-50266-USA",IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4RY,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0721-SW2 :: STORE-0721-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,9/6/22 15:52,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-05:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Low,427150,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=427150,Active,SG27JQN4RY,Gold,ServiceNow,Production,Network,25b0711d97b1d1148abebfdfe153afdd,P1 - Always
ASSET-070,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0022-SW2,TJOES-0022-2570 Vista Way-Oceanside-California-92054-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG00JQN21J,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0022-SW2 :: STORE-0022-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/21/21 15:56,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,242562,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=242562,Active,SG00JQN21J,Gold,ServiceNow,Production,Network,25e52f531be324d8354aa7d8b04bcb0b,P1 - Always
ASSET-071,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0049-SW2,TJOES-0049-14119 Riverside Drive-Sherman Oaks-California-91423-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN547,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0049-SW2 :: STORE-0049-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,12/15/22 11:32,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Low,475898,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=475898,Active,SG27JQN547,Gold,ServiceNow,Production,Network,26670c6597bfd5500a91f8e3a253af09,P1 - Always
ASSET-072,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0176-SW2,TJOES-0176-19655 Yorba Linda Blvd.-Yorba Linda-California-92886-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG12JQN1N4,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0176-SW2 :: STORE-0176-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,1/11/22 9:35,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Low,332855,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=332855,Active,SG12JQN1N4,Gold,ServiceNow,Production,Network,26b00ba8870985d0c3df1f873cbb3544,P1 - Always
ASSET-073,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0642-SW1,TJOES-0642-12268-H Rockville Pike-Rockville-Maryland-20852-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN54C,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0642-SW1 :: STORE-0642-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,4/20/23 13:47,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Low,533414,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=533414,Active,SG27JQN54C,Gold,ServiceNow,Production,Network,26da45ca8352a95c40749e40ceaad3de,P1 - Always
ASSET-074,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0121-SW2,TJOES-0121-19720 Hawthorne Blvd.-Torrance-California-90503-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG07JQN1CW,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0121-SW2 :: STORE-0121-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,2/4/21 10:47,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0002,Low,221236,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=221236,Active,SG07JQN1CW,Gold,ServiceNow,Production,Network,272864871b8aa01c5bef77761a4bcb95,P1 - Always
ASSET-075,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0572-SW1,TJOES-0572-425 S Main St-Providence-RI-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN3MG,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0572-SW1 :: STORE-0572-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,9/30/22 10:16,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,437929,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=437929,Active,SG0AJQN3MG,Gold,ServiceNow,Production,Network,2860ec85975e9d10e027d400f153af30,P1 - Always
ASSET-076,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0148-SW2,TJOES-0148-3800 Bridgeport Way West-University Place-Washington-98466-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN3NN,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0148-SW2 :: STORE-0148-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,2/11/21 8:08,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Low,224667,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=224667,Active,SG0AJQN3NN,Gold,ServiceNow,Production,Network,288f2a851b5aa4dc5bef77761a4bcb50,P1 - Always
ASSET-077,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0017-SW2,TJOES-0017-2738 Hyperion Ave.-Los Angeles-California-90027-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4SK,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0017-SW2 :: STORE-0017-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,12/15/22 11:31,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Low,475893,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=475893,Active,SG27JQN4SK,Gold,ServiceNow,Production,Network,2967486597bfd5500a91f8e3a253afcf,P1 - Always
ASSET-078,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0528-SW2,TJOES-0528-350 Patriot Place-Foxborough-Massachusetts-02035-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN50R,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0528-SW2 :: STORE-0528-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,1/16/23 13:52,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,489880,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=489880,Active,SG27JQN50R,Gold,ServiceNow,Production,Network,29b365f7879429502b9fa82e0ebb352a,"P1 On-Off Hours, P2 On-Hours"
ASSET-079,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0734-SW2,"TJOES-0734-5185 Peachtree Parkway, Suite 101-Norcross-Georgia-30092-USA",IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG28JQN2HW,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0734-SW2 :: STORE-0734-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/28/23 13:42,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Low,536392,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=536392,Active,SG28JQN2HW,Gold,ServiceNow,Production,Network,29bae224476aa190ae9092e2846d43f8,P1 - Always
ASSET-080,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0035-SW2,TJOES-0035-640 W. 17th Street-Costa Mesa-California-92627-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG00JQN20V,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0035-SW2 :: STORE-0035-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/30/21 12:46,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Low,244656,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=244656,Active,SG00JQN20V,Gold,ServiceNow,Production,Network,2a8441921b372c5026911f87b04bcbd3,P1 - Always
ASSET-081,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0703-SW2,TJOES-0703-667 West Diversey Parkway-Chicago-Illinois-60614-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG09JQN2B1,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0703-SW2 :: STORE-0703-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/23/21 9:37,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-05:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Low,242971,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=242971,Active,SG09JQN2B1,Gold,ServiceNow,Production,Network,2aa620801bbb249884101173b24bcb9f,P1 - Always
ASSET-082,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0785-SW1-2,TJOES-0785-1100 Mid City Dr NW-Huntsville-AL-35806-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN11B,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0785-SW1-2 :: STORE-0785-Aruba Switch 1-2,Hardware,Hardware Model Lifecycle,silo,6/6/22 13:52,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-05:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,389111,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=389111,Active,SG0AJQN11B,Gold,ServiceNow,Production,Network,2c2363ef877b89101fcfec683cbb35a2,P1 - Always
ASSET-083,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0145-SW2,TJOES-0145-85 Oakway Center-Eugene-Oregon-97401-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG08JQN2HS,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0145-SW2 :: STORE-0145-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,2/11/21 8:08,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,224668,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=224668,Active,SG08JQN2HS,Gold,ServiceNow,Production,Network,308f2a851b5aa4dc5bef77761a4bcb8e,P1 - Always
ASSET-084,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0636-SW2,TJOES-0636-5605 Concord Pike-Wilmington-Delaware-19803-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN549,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0636-SW2 :: STORE-0636-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/12/23 15:26,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,530145,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=530145,Active,SG27JQN549,Gold,ServiceNow,Production,Network,319bd027970aa158570bbb0e6253af33,P1 - Always
ASSET-085,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0105-SW2,"TJOES-0150-63455 N. Highway 97, Suite 4-Bend-Oregon-97701-USA",IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN53L,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0105-SW2 :: STORE-0105-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/21/23 15:22,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,533816,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=533816,Active,SG27JQN53L,,ServiceNow,Production,Network,31efe2d29752ed5c8abebfdfe153af24,P1 - Always
ASSET-086,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0196-SW2,TJOES-0196-451 Avenida De Los Arboles-Thousand Oaks-California-91360-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN53F,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0196-SW2 :: STORE-0196-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/25/23 11:05,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Low,535097,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=535097,Active,SG27JQN53F,Gold,ServiceNow,Production,Network,3235eeef97922510e027d400f153af08,P1 - Always
ASSET-087,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0697-SW2,TJOES-0697-483 North Harlem-Oak Park-Illinois-60301-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG11JQN326,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0697-SW2 :: STORE-0697-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,5/18/21 8:51,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-05:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,248955,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=248955,Active,SG11JQN326,Gold,ServiceNow,Production,Network,323af4c8db903818467a9506f39619cd,P1 - Always
ASSET-088,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0609-SW2,TJOES-0609-187 Millburn Ave.-Millburn-New Jersey-07041-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG09JQN289,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0609-SW2 :: STORE-0609-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,2/4/21 10:47,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Low,221237,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=221237,Active,SG09JQN289,Gold,ServiceNow,Production,Network,332864871b8aa01c5bef77761a4bcba1,P1 - Always
ASSET-089,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0572-SW1-2,TJOES-0572-425 S Main St-Providence-RI-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG12JQN1NQ,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0572-SW1-2 :: STORE-0572-Aruba Switch 1-2,Hardware,Hardware Model Lifecycle,silo,9/30/22 10:36,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,437942,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=437942,Active,SG12JQN1NQ,Gold,ServiceNow,Production,Network,3460ec85975e9d10e027d400f153afed,P1 - Always
ASSET-090,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0742-SW1,TJOES-0742-6418 Rea Rd-Charlotte-North Carolina-28277-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4LT,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0742-SW1 :: STORE-0742-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,11/7/22 12:09,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Low,456331,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=456331,Active,SG27JQN4LT,Gold,ServiceNow,Production,Network,34a6e8d987879d1479c064ed0ebb352f,P1 - Always
ASSET-091,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0718-SW2,TJOES-0718-1200 16th Street SW-Rochester-Minnesota-55902-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4LS,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0718-SW2 :: STORE-0718-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,10/13/22 16:00,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-05:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Low,443627,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=443627,Active,SG27JQN4LS,Gold,ServiceNow,Production,Network,3554dc5147aed99496feee82e36d438b,P1 - Always
ASSET-092,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0174-SW2,TJOES-0174-1482 El Camino Real-San Carlos-California-94070-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN3NL,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0174-SW2 :: STORE-0174-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,6/15/21 9:51,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Low,255134,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=255134,Active,SG0AJQN3NL,Gold,ServiceNow,Production,Network,3653c282dbfcb098467a9506f3961981,P1 - Always
ASSET-093,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0642-SW2,TJOES-0642-12268-H Rockville Pike-Rockville-Maryland-20852-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4SG,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0642-SW2 :: STORE-0642-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/20/23 13:47,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Low,533415,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=533415,Active,SG27JQN4SG,Gold,ServiceNow,Production,Network,36dac5ca8352a95c40749e40ceaad3e5,P1 - Always
ASSET-094,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0045-SW2,TJOES-0045-1795 S. Victoria Avenue-Ventura-California-93003-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG28JQN118,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0045-SW2 :: STORE-0045-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/18/23 11:53,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,532406,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=532406,Active,SG28JQN118,Gold,ServiceNow,Production,Network,374aea9d4752e51c96feee82e36d43b7,P1 - Always
ASSET-095,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0578-SW1,TJOES-0578-69-65 Yellowstone Blvd-Forest Hills-NY-11375-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG29JQN3HD,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0578-SW1 :: STORE-0578-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,10/16/23 13:40,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,592077,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=592077,Active,SG29JQN3HD,Gold,ServiceNow,Production,Network,38ad404c8786f5942b9fa82e0ebb35a1,P1 On-Off-Hours
ASSET-096,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0632-SW2,TJOES-0632-171 East Swedesford Rd.-Wayne-Pennsylvania-19087-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG15JQN0P3,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0632-SW2 :: STORE-0632-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,7/28/21 14:50,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,261651,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=261651,Active,SG15JQN0P3,Gold,ServiceNow,Production,Network,38b5b77a1be5b4d4c2eeecea234bcb70,P1 - Always
ASSET-097,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0080-SW2,TJOES-0080-1117 Roseville Square-Roseville-California-95678-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4V7,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0080-SW2 :: STORE-0080-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,9/8/22 16:21,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Low,428155,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=428155,Active,SG27JQN4V7,Gold,ServiceNow,Production,Network,39f19c0a47b9595496feee82e36d4350,P1 - Always
ASSET-098,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0569-SW1-2,TJOES-0569-3545 Gettysburg Rd-Camp Hill-PA-17011-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG13JQN099,General Availability,TRUE,Not Yet Reviewed,TJOES-STR-0569-SW1-2 :: STORE-0569-Aruba Switch 1-2,Hardware,Hardware Model Lifecycle,silo,6/7/22 10:06,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Low,389579,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=389579,Active,SG13JQN099,Gold,ServiceNow,Production,Network,3a530cc8878451501fcfec683cbb3548,P1 - Always
